Wall time,Step,Value
1706039586.2752697,0,0.1888224184513092
1706039651.871176,10,0.22153222560882568
1706039715.4755354,20,0.2592383325099945
1706039773.1392713,30,0.28936767578125
1706039843.3638706,40,0.3162948787212372
1706039911.3534687,50,0.31990236043930054
1706039974.8662634,60,0.3353555500507355
1706040040.4531918,70,0.3435331881046295
1706040104.494568,80,0.35389575362205505
1706040168.4112678,90,0.3615657091140747
1706040236.72888,100,0.3745400011539459
1706040298.5833588,110,0.3769882321357727
1706040361.1914005,120,0.3830004632472992
1706040427.240815,130,0.38896864652633667
1706040494.940565,140,0.39657068252563477
1706040559.9700623,150,0.40069618821144104
1706040626.2491238,160,0.4047580063343048
1706040695.8224287,170,0.4091842770576477
1706040765.634088,180,0.4121335446834564
1706040833.697717,190,0.4211941063404083
1706040899.8777826,200,0.4223974049091339
1706040965.326631,210,0.4272401034832001
1706041034.9286764,220,0.426483154296875
1706041103.5637853,230,0.42829209566116333
1706041175.553235,240,0.4323515295982361
1706041248.7067819,250,0.43545934557914734
1706041319.816473,260,0.4388139545917511
1706041387.208492,270,0.438979834318161
1706041454.8594403,280,0.44044649600982666
1706041518.065643,290,0.4444648325443268
1706041588.178443,300,0.4395468533039093
1706041654.4887965,310,0.4452413320541382
1706041724.6709676,320,0.44448015093803406
1706041792.9456446,330,0.4475739002227783
1706041869.8958023,340,0.4437967538833618
1706041935.2199993,350,0.443145751953125
1706042002.5207696,360,0.4513393044471741
1706042073.1808279,370,0.45064181089401245
1706042149.852168,380,0.45055732131004333
1706042225.7818677,390,0.45320582389831543
1706042290.3593373,400,0.45281755924224854
1706042365.9205577,410,0.45323896408081055
1706042437.3846097,420,0.4528904855251312
1706042508.3702288,430,0.45344650745391846
1706042576.1352346,440,0.457009881734848
1706042647.7964225,450,0.45439502596855164
1706042713.3769083,460,0.45537421107292175
1706042780.6158674,470,0.4579547941684723
1706042854.8654711,480,0.4577147364616394
1706042924.7253861,490,0.46180659532546997
1706042995.4974818,500,0.46420955657958984
1706043070.62847,510,0.4556039273738861
1706043139.1895485,520,0.4632633924484253
1706043216.3803031,530,0.46112868189811707
1706043304.905424,540,0.46236810088157654
1706043395.6546323,550,0.46022850275039673
1706043478.6858819,560,0.463371217250824
1706043565.7096255,570,0.46509861946105957
1706043647.1155708,580,0.466192364692688
1706043740.1091928,590,0.4656008183956146
1706043828.747259,600,0.46471473574638367
1706043904.377638,610,0.4701935946941376
1706043989.5336099,620,0.4652566611766815
1706044076.9880843,630,0.46528422832489014
1706044162.321779,640,0.4710913896560669
1706044251.1809428,650,0.46897685527801514
1706044336.5609062,660,0.4673595130443573
1706044418.2930546,670,0.46794992685317993
1706044505.3596244,680,0.4741544723510742
1706044591.1996326,690,0.4664403796195984
1706044679.7254238,700,0.4716290831565857
1706044771.178183,710,0.46761488914489746
1706044850.6007848,720,0.4714820086956024
1706044933.3607547,730,0.470505952835083
1706045021.6948082,740,0.4717741906642914
1706045119.5935524,750,0.4694851338863373
1706045207.7828312,760,0.47057822346687317
1706045292.8145022,770,0.46630141139030457
1706045379.0185318,780,0.47140923142433167
1706045465.8763733,790,0.4701654314994812
1706045551.5191562,800,0.4757704436779022
1706045639.5484934,810,0.47095540165901184
1706045721.7238824,820,0.4712156653404236
1706045811.4754179,830,0.4706730842590332
1706045895.9676278,840,0.4734079837799072
1706045990.785315,850,0.47138404846191406
1706046078.8987496,860,0.4713754653930664
1706046173.6450913,870,0.471301406621933
1706046262.962389,880,0.4728408753871918
1706046354.4959693,890,0.466556191444397
1706046436.0686176,900,0.4734887480735779
1706046517.608775,910,0.4744868874549866
1706046598.2355883,920,0.4780478775501251
1706046685.2981098,930,0.4728280305862427
1706046776.9850721,940,0.4749346077442169
1706046861.2390652,950,0.4757104814052582
1706046947.5351813,960,0.4773644804954529
1706047035.5261033,970,0.4747796654701233
1706047123.6047277,980,0.4739407002925873
1706047218.4777472,990,0.47419607639312744
1706047304.4215941,1000,0.4737018942832947
1706047391.7582364,1010,0.4736039340496063
1706047480.286519,1020,0.4748323857784271
1706047554.7708473,1030,0.4748200476169586
1706047652.843957,1040,0.46807780861854553
1706047732.8595085,1050,0.4756375849246979
1706047824.6579328,1060,0.4774582087993622
1706047916.3631082,1070,0.47325852513313293
1706048001.6919243,1080,0.4766051471233368
1706048082.3419824,1090,0.4731881022453308
1706048169.4652615,1100,0.47870925068855286
1706048255.322425,1110,0.4745708703994751
1706048343.5094655,1120,0.47570738196372986
1706048429.3702521,1130,0.4757601022720337
1706048519.9447756,1140,0.4771580696105957
1706048613.6791968,1150,0.4711458683013916
1706048698.2230346,1160,0.4740773141384125
1706048791.4373348,1170,0.4710080027580261
1706048880.3575454,1180,0.47218623757362366
