Wall time,Step,Value
1706353178.031778,0,0.10000000149011612
1706353190.382968,10,0.42980000376701355
1706353200.636821,20,0.3612000048160553
1706353209.8331509,30,0.5687000155448914
1706353220.5667698,40,0.6310999989509583
1706353229.2092412,50,0.6491000056266785
1706353238.251057,60,0.699999988079071
1706353247.455752,70,0.695900022983551
1706353256.3545222,80,0.6973000168800354
1706353266.388625,90,0.7235999703407288
1706353274.957039,100,0.6833000183105469
1706353283.705191,110,0.7804999947547913
1706353293.194155,120,0.767799973487854
1706353302.4776058,130,0.7346000075340271
1706353311.23652,140,0.7573000192642212
1706353319.690572,150,0.7849000096321106
1706353327.883025,160,0.6949999928474426
1706353336.89294,170,0.7644000053405762
1706353346.957641,180,0.8101999759674072
1706353355.754239,190,0.81659996509552
1706353364.920514,200,0.7246000170707703
1706353374.604353,210,0.7929999828338623
1706353384.271737,220,0.7639999985694885
1706353393.6040928,230,0.7630000114440918
1706353402.987802,240,0.7785000205039978
1706353411.870631,250,0.84170001745224
1706353420.332716,260,0.8145999908447266
1706353428.7490282,270,0.8126000165939331
1706353437.195576,280,0.7741000056266785
1706353445.410321,290,0.8224999904632568
1706353453.917911,300,0.7975000143051147
1706353462.357058,310,0.8068000078201294
1706353471.159211,320,0.8436999917030334
1706353479.6955662,330,0.7732999920845032
1706353487.7750158,340,0.6992999911308289
1706353495.9784472,350,0.8180000185966492
1706353505.113493,360,0.7907000184059143
1706353514.615517,370,0.777400016784668
1706353523.790678,380,0.8075999617576599
1706353532.458324,390,0.784500002861023
1706353540.890956,400,0.8413000106811523
1706353549.893318,410,0.8413999676704407
1706353558.47781,420,0.8046000003814697
1706353567.3766131,430,0.8162999749183655
1706353576.62748,440,0.8450000286102295
1706353586.433646,450,0.7795000076293945
1706353596.393877,460,0.850600004196167
1706353605.7054331,470,0.8273000121116638
1706353614.730583,480,0.8202999830245972
1706353624.0769439,490,0.8159999847412109
1706353632.269666,500,0.8355000019073486
1706353641.212231,510,0.81659996509552
1706353649.8277938,520,0.7649999856948853
1706353658.5789819,530,0.829800009727478
1706353668.379633,540,0.7739999890327454
1706353677.623662,550,0.8123999834060669
1706353686.967345,560,0.8097000122070312
1706353696.66416,570,0.842199981212616
1706353706.013658,580,0.8580999970436096
1706353715.615071,590,0.8119000196456909
1706353723.663637,600,0.8263999819755554
1706353732.552095,610,0.8206000328063965
1706353741.713144,620,0.8294000029563904
1706353750.319616,630,0.7989000082015991
1706353758.917282,640,0.8414999842643738
1706353766.695084,650,0.836400032043457
1706353776.3797,660,0.8199999928474426
1706353784.6600971,670,0.8230000138282776
1706353793.604096,680,0.8176999688148499
1706353802.035586,690,0.8252000212669373
1706353811.9648829,700,0.7936999797821045
1706353820.462229,710,0.8575999736785889
1706353830.363241,720,0.805899977684021
1706353838.045426,730,0.8174999952316284
1706353847.164206,740,0.8549000024795532
1706353855.297046,750,0.8324999809265137
1706353864.396306,760,0.8413000106811523
1706353872.339574,770,0.8518000245094299
1706353881.161769,780,0.8228999972343445
1706353889.81497,790,0.8392999768257141
1706353898.881193,800,0.8309000134468079
1706353906.664642,810,0.8288000226020813
1706353915.2698119,820,0.807699978351593
1706353924.881249,830,0.8416000008583069
1706353933.2842612,840,0.8216999769210815
1706353941.4305768,850,0.8345000147819519
1706353949.895573,860,0.8481999635696411
1706353959.265159,870,0.8023999929428101
1706353968.170733,880,0.8072999715805054
1706353976.8755672,890,0.8360999822616577
1706353985.780674,900,0.8521000146865845
1706353995.06587,910,0.8395000100135803
1706354003.903678,920,0.8287000060081482
1706354013.4860501,930,0.838100016117096
1706354022.5322292,940,0.8737999796867371
1706354031.215942,950,0.8585000038146973
1706354039.665523,960,0.8601999878883362
1706354048.9441888,970,0.8644999861717224
1706354058.432818,980,0.8119000196456909
1706354067.186412,990,0.8319000005722046
1706354075.6190588,999,0.7924000024795532
