Wall time,Step,Value
1705739664.148789,0,0.10009999573230743
1705739677.156799,10,0.48969998955726624
1705739686.4374511,20,0.4821999967098236
1705739697.2281868,30,0.6772000193595886
1705739706.680235,40,0.6865000128746033
1705739716.568235,50,0.7355999946594238
1705739726.060321,60,0.6866999864578247
1705739735.913455,70,0.6855000257492065
1705739745.826244,80,0.6549000144004822
1705739755.444507,90,0.7710999846458435
1705739765.8472478,100,0.7038000226020813
1705739776.244975,110,0.7522000074386597
1705739786.3481789,120,0.7893999814987183
1705739796.222053,130,0.6848000288009644
1705739806.023494,140,0.7056000232696533
1705739816.227315,150,0.8127999901771545
1705739825.61409,160,0.7263000011444092
1705739835.717484,170,0.6829000115394592
1705739844.702445,180,0.7092999815940857
1705739854.784343,190,0.7897999882698059
1705739864.9987478,200,0.7562000155448914
1705739874.0982962,210,0.8176000118255615
1705739883.437814,220,0.7689999938011169
1705739892.9136,230,0.8008000254631042
1705739902.516642,240,0.7542999982833862
1705739911.878216,250,0.7027999758720398
1705739921.444093,260,0.8198000192642212
1705739931.466063,270,0.8213000297546387
1705739941.138405,280,0.7912999987602234
1705739951.002317,290,0.7872000336647034
1705739960.724391,300,0.7626000046730042
1705739970.342514,310,0.7872999906539917
1705739980.675678,320,0.7538000345230103
1705739990.4345112,330,0.8472999930381775
1705740000.68239,340,0.8129000067710876
1705740009.805304,350,0.7631000280380249
1705740019.6917062,360,0.7634000182151794
1705740028.967541,370,0.8532999753952026
1705740039.6092749,380,0.8305000066757202
1705740048.507332,390,0.823199987411499
1705740057.759785,400,0.781499981880188
1705740067.59669,410,0.7501000165939331
1705740077.4445682,420,0.8026000261306763
1705740087.582216,430,0.7336000204086304
1705740097.2778702,440,0.8531000018119812
1705740106.193002,450,0.8490999937057495
1705740114.513129,460,0.7820000052452087
1705740124.140243,470,0.8151999711990356
1705740133.640401,480,0.8090000152587891
1705740142.643459,490,0.8446000218391418
1705740152.456844,500,0.8252999782562256
1705740161.878811,510,0.8388999700546265
1705740171.981917,520,0.8287000060081482
1705740181.057193,530,0.8151999711990356
1705740190.02461,540,0.7820000052452087
1705740199.757979,550,0.8295999765396118
1705740210.327662,560,0.8677999973297119
1705740220.472318,570,0.7908999919891357
1705740229.1310248,580,0.8125
1705740239.343797,590,0.8443000316619873
1705740248.92626,600,0.8472999930381775
1705740257.4411561,610,0.8639000058174133
1705740267.408872,620,0.8330000042915344
1705740276.626385,630,0.7504000067710876
1705740286.861217,640,0.8375999927520752
1705740295.954071,650,0.8102999925613403
1705740304.736968,660,0.8109999895095825
1705740314.5497768,670,0.8403000235557556
1705740323.724622,680,0.8425999879837036
1705740332.988663,690,0.8296999931335449
1705740342.641762,700,0.8306000232696533
1705740352.339453,710,0.8658000230789185
1705740361.546719,720,0.845300018787384
1705740371.1835148,730,0.8797000050544739
1705740380.32928,740,0.8543999791145325
1705740390.19408,750,0.8095999956130981
1705740399.592459,760,0.8531000018119812
1705740408.427445,770,0.8603000044822693
1705740417.7485938,780,0.8481000065803528
1705740426.856116,790,0.8274999856948853
1705740435.695486,800,0.8170999884605408
1705740444.577298,810,0.8230000138282776
1705740454.91453,820,0.8705999851226807
1705740464.343766,830,0.7937999963760376
1705740473.9251242,840,0.8593000173568726
1705740483.902666,850,0.833299994468689
1705740493.507852,860,0.8294000029563904
1705740503.0822651,870,0.8097000122070312
1705740512.74369,880,0.8258000016212463
1705740521.429877,890,0.8730000257492065
1705740531.307047,900,0.8554999828338623
1705740541.3496802,910,0.8414999842643738
1705740551.311736,920,0.8407000303268433
1705740561.043894,930,0.8533999919891357
1705740570.261866,940,0.8734999895095825
1705740579.729129,950,0.8637999892234802
1705740589.271741,960,0.8683000206947327
1705740598.313327,970,0.859499990940094
1705740607.279552,980,0.8791999816894531
1705740617.392061,990,0.8360999822616577
1705740626.7188742,999,0.8560000061988831
