Wall time,Step,Value
1705582444.794281,0,0.17739999294281006
1705582458.6659122,10,0.47290000319480896
1705582470.366209,20,0.6722999811172485
1705582481.087092,30,0.729699969291687
1705582491.819662,40,0.7450000047683716
1705582501.635183,50,0.7361000180244446
1705582511.601769,60,0.7936999797821045
1705582522.3175192,70,0.7782000303268433
1705582532.101852,80,0.7868000268936157
1705582542.4819121,90,0.7042999863624573
1705582553.304116,100,0.8019999861717224
1705582563.189704,110,0.7894999980926514
1705582573.5202508,120,0.7443000078201294
1705582583.353976,130,0.771399974822998
1705582593.626821,140,0.8359000086784363
1705582603.786902,150,0.788599967956543
1705582612.563375,160,0.8138999938964844
1705582621.690291,170,0.8295000195503235
1705582632.1873448,180,0.8307999968528748
1705582642.3685482,190,0.6714000105857849
1705582651.351962,200,0.8382999897003174
1705582660.3323278,210,0.816100001335144
1705582670.880546,220,0.8264999985694885
1705582680.838523,230,0.8522999882698059
1705582690.510541,240,0.8215000033378601
1705582700.02082,250,0.8438000082969666
1705582710.090415,260,0.824999988079071
1705582719.272491,270,0.8090999722480774
1705582729.9665222,280,0.807200014591217
1705582739.88944,290,0.8321000337600708
1705582749.705311,300,0.8474000096321106
1705582759.310987,310,0.8073999881744385
1705582769.639081,320,0.7551000118255615
1705582780.274575,330,0.8562999963760376
1705582788.6922119,340,0.8601000308990479
1705582799.075213,350,0.8629999756813049
1705582809.676646,360,0.8019000291824341
1705582819.5374532,370,0.8485000133514404
1705582829.2420769,380,0.8294999599456787
1705582838.961566,390,0.8596000075340271
1705582849.383204,400,0.8284000158309937
1705582858.851347,410,0.8267000317573547
1705582869.227094,420,0.8704000115394592
1705582879.4673688,430,0.7814000248908997
1705582889.7074492,440,0.8546000123023987
1705582900.6759639,450,0.8258000016212463
1705582910.493911,460,0.8162000179290771
1705582920.6453419,470,0.8529999852180481
1705582930.4431639,480,0.8345999717712402
1705582939.9958558,490,0.8567000031471252
1705582950.459542,500,0.8500000238418579
1705582960.261323,510,0.8720999956130981
1705582969.361738,520,0.8594000339508057
1705582979.766516,530,0.8422999978065491
1705582990.110068,540,0.819599986076355
1705582999.7614532,550,0.8529000282287598
1705583008.912377,560,0.8460000157356262
1705583018.881778,570,0.8544999957084656
1705583029.164475,580,0.8536999821662903
1705583039.3323488,590,0.8079000115394592
1705583050.2615712,600,0.8464999794960022
1705583059.379076,610,0.878000020980835
1705583069.580642,620,0.8759999871253967
1705583079.931148,630,0.8769999742507935
1705583088.97914,640,0.8536999821662903
1705583099.379812,650,0.8385999798774719
1705583109.095114,660,0.853600025177002
1705583118.708095,670,0.833899974822998
1705583128.732193,680,0.7949000000953674
1705583137.965051,690,0.8690999746322632
1705583147.896897,700,0.8565000295639038
1705583157.1634529,710,0.8572999835014343
1705583167.2097821,720,0.843500018119812
1705583177.311281,730,0.8539000153541565
1705583187.418216,740,0.7671999931335449
1705583197.3639941,750,0.8712999820709229
1705583206.9669518,760,0.8528000116348267
1705583216.28351,770,0.8300999999046326
1705583226.529363,780,0.8486999869346619
1705583236.0316029,790,0.8841999769210815
1705583246.985654,800,0.840999960899353
1705583257.574087,810,0.862500011920929
1705583267.130354,820,0.833899974822998
1705583276.9023192,830,0.8098000288009644
1705583286.265301,840,0.8841999769210815
1705583296.4660962,850,0.868399977684021
1705583306.1747751,860,0.8747000098228455
1705583315.651428,870,0.8727999925613403
1705583324.984339,880,0.8748999834060669
1705583335.133544,890,0.8528000116348267
1705583345.1519601,900,0.8489000201225281
1705583354.367048,910,0.7486000061035156
1705583364.036685,920,0.8513000011444092
1705583373.464579,930,0.8605999946594238
1705583382.70081,940,0.8540999889373779
1705583392.6362188,950,0.8709999918937683
1705583401.866763,960,0.8866999745368958
1705583412.353295,970,0.868399977684021
1705583421.354128,980,0.8587999939918518
1705583430.965274,990,0.8801999688148499
1705583439.5747,999,0.8693000078201294
